DECLARANT_ISO,PARTNER_ISO,PRODUCT_NC,FLOW,PERIOD,VALUE_IN_EUROS
FR,FI,75021000,1,2023,25462236
FR,FI,81052000,1,2023,955239
FR,FI,81082000,1,2023,13384
FR,GA,26020000,1,2023,34513823
FR,GA,28209010,1,2023,291
FR,GA,28469090,1,2023,500
FR,GB,25041000,1,2023,40527
FR,GB,25049000,1,2023,3062
FR,GB,25101000,1,2023,452
FR,GB,25102000,1,2023,2118
FR,GB,25309050,1,2023,6286
FR,GB,26020000,1,2023,198
FR,GB,26110000,1,2023,30
FR,GB,26140000,1,2023,4
FR,GB,26151000,1,2023,25788
FR,GB,28042910,1,2023,25340
FR,GB,28045090,1,2023,16
FR,GB,28046100,1,2023,19649
FR,GB,28053010,1,2023,2611
FR,GB,28053029,1,2023,458
FR,GB,28053039,1,2023,821
FR,GB,28053040,1,2023,13486
FR,GB,28053080,1,2023,15634
FR,GB,28209090,1,2023,24732
FR,GB,28220000,1,2023,2113690
FR,GB,28252000,1,2023,53662
FR,GB,28253000,1,2023,2014
FR,GB,28256000,1,2023,1165946
FR,GB,28259040,1,2023,808
FR,GB,28369100,1,2023,101732
FR,GB,28461000,1,2023,247114
FR,GB,28469040,1,2023,41975
FR,GB,28469050,1,2023,2712
FR,GB,28469090,1,2023,28733
FR,GB,28499030,1,2023,41493
FR,GB,28499050,1,2023,16700
FR,GB,31042010,1,2023,68613
FR,GB,31042090,1,2023,413316
FR,GB,31043000,1,2023,733071
FR,GB,31049000,1,2023,6288725
FR,GB,75011000,1,2023,310
FR,GB,75012000,1,2023,92460
FR,GB,75021000,1,2023,9668915
FR,GB,81011000,1,2023,56702
FR,GB,81019400,1,2023,1140570
FR,GB,81021000,1,2023,1035536
FR,GB,81029400,1,2023,1718
FR,GB,81052000,1,2023,4236962
FR,GB,81082000,1,2023,47461
FR,GB,81123100,1,2023,286630
FR,GB,81129240,1,2023,49603
FR,GB,81129281,1,2023,59841
FR,GB,81129291,1,2023,3113412
FR,GB,81129295,1,2023,20
FR,GE,26020000,1,2023,49
FR,GE,28209010,1,2023,491
FR,GE,28209090,1,2023,911188
FR,GH,28046100,1,2023,139
FR,GN,28220000,1,2023,124
FR,GR,31042090,1,2023,113986
FR,GR,31043000,1,2023,1848
FR,GT,25102000,1,2023,64
FR,HR,28046900,1,2023,229670
FR,HU,28046100,1,2023,1896
FR,HU,81011000,1,2023,3401
FR,ID,25101000,1,2023,68952
FR,ID,26151000,1,2023,1272910
FR,ID,28209010,1,2023,186
FR,ID,28209090,1,2023,35012
FR,IE,31042010,1,2023,148
FR,IE,81082000,1,2023,466953
FR,IL,25101000,1,2023,43
FR,IL,25102000,1,2023,47
FR,IL,28042910,1,2023,13
FR,IL,28046900,1,2023,107
FR,IL,28499030,1,2023,1273535
FR,IL,31042050,1,2023,271884
FR,IL,31042090,1,2023,185098
FR,IL,31043000,1,2023,194460
FR,IL,81011000,1,2023,102649
FR,IL,81082000,1,2023,4777
FR,IN,25041000,1,2023,4357
FR,IN,25049000,1,2023,29
FR,IN,25309050,1,2023,8
FR,IN,26020000,1,2023,435
FR,IN,28209010,1,2023,25
FR,IN,28209090,1,2023,2256745
FR,IN,28220000,1,2023,145
FR,IN,28256000,1,2023,465
FR,IN,28257000,1,2023,1152873
FR,IN,28259040,1,2023,4557
FR,IN,28469050,1,2023,174888
FR,IN,28469060,1,2023,41
FR,IN,28469090,1,2023,98111
FR,IN,31042090,1,2023,41
FR,IN,31043000,1,2023,285
FR,IN,31049000,1,2023,5472
FR,IN,75011000,1,2023,3384
FR,IN,81011000,1,2023,9149
FR,IN,81021000,1,2023,30
FR,IN,81029400,1,2023,20
FR,IQ,26151000,1,2023,116
FR,IS,28042910,1,2023,9305
FR,IS,28469090,1,2023,1
FR,IS,31042050,1,2023,6300
FR,IT,25041000,1,2023,815
FR,IT,25049000,1,2023,330
FR,IT,25102000,1,2023,13197
FR,IT,25309040,1,2023,3097
FR,IT,26020000,1,2023,94097
FR,IT,26050000,1,2023,1462
FR,IT,26131000,1,2023,17762
FR,IT,26151000,1,2023,95363
FR,IT,28042910,1,2023,533558
FR,IT,28045090,1,2023,935
FR,IT,28046100,1,2023,58
FR,IT,28046900,1,2023,224818
FR,IT,28220000,1,2023,185526
FR,IT,28252000,1,2023,287106
FR,IT,28257000,1,2023,1039
FR,IT,28259040,1,2023,35864
FR,IT,28461000,1,2023,5905
FR,IT,31042010,1,2023,20412
FR,IT,31042050,1,2023,51366
FR,IT,31042090,1,2023,167472
FR,IT,31043000,1,2023,622556
FR,IT,31049000,1,2023,4951
FR,IT,75011000,1,2023,1127
FR,IT,75012000,1,2023,652
FR,IT,75021000,1,2023,345449
FR,IT,81011000,1,2023,6041
FR,IT,81019400,1,2023,3856
FR,IT,81021000,1,2023,31498
FR,IT,81052000,1,2023,133329
FR,IT,81123100,1,2023,79
FR,IT,81124190,1,2023,70579
FR,IT,81129281,1,2023,8600
FR,JO,25102000,1,2023,12
FR,JO,31042050,1,2023,1051680
FR,JO,31042090,1,2023,1051680
FR,JP,25041000,1,2023,147683
FR,JP,26020000,1,2023,65
FR,JP,26131000,1,2023,199
FR,JP,26151000,1,2023,60765
FR,JP,26159000,1,2023,490
FR,JP,28045090,1,2023,4639
FR,JP,28046100,1,2023,469066
FR,JP,28046900,1,2023,9819
FR,JP,28053010,1,2023,59
FR,JP,28053080,1,2023,38071
FR,JP,28209090,1,2023,1
FR,JP,28252000,1,2023,746
FR,JP,28253000,1,2023,1
FR,JP,28256000,1,2023,613242
FR,JP,28257000,1,2023,28850
FR,JP,28259040,1,2023,162
FR,JP,28461000,1,2023,1189978
FR,JP,28469050,1,2023,8665989
FR,JP,28469060,1,2023,4474440
FR,JP,28469070,1,2023,1074172
FR,JP,28469090,1,2023,28104
FR,JP,28499030,1,2023,138
FR,JP,28499050,1,2023,322
FR,JP,31049000,1,2023,2031
FR,JP,75011000,1,2023,133
FR,JP,75021000,1,2023,51
FR,JP,81011000,1,2023,10378
FR,JP,81019400,1,2023,25619
FR,JP,81021000,1,2023,101
FR,JP,81052000,1,2023,8809
FR,JP,81082000,1,2023,14730473
FR,JP,81129281,1,2023,34399
FR,JP,81129289,1,2023,17651
FR,JP,81129291,1,2023,127
FR,JP,81129295,1,2023,85
FR,KE,25101000,1,2023,112
FR,KH,26050000,1,2023,151
FR,KR,25041000,1,2023,44
FR,KR,25102000,1,2023,78
FR,KR,25309040,1,2023,2021530
FR,KR,26151000,1,2023,33
FR,KR,28046900,1,2023,1294
FR,KR,28209090,1,2023,788763
FR,KR,28252000,1,2023,115
FR,KR,28256000,1,2023,122586
FR,KR,28469090,1,2023,68
FR,KR,81011000,1,2023,79
FR,KR,81082000,1,2023,100
FR,KZ,31042090,1,2023,236
FR,KZ,81082000,1,2023,4460082
FR,LA,31049000,1,2023,60494
FR,LI,28256000,1,2023,8175
FR,LI,28469090,1,2023,18889
FR,LI,81129295,1,2023,375
FR,LT,31042050,1,2023,55695
FR,LU,25041000,1,2023,7
FR,LU,25102000,1,2023,14086
FR,LU,26050000,1,2023,10512
FR,LU,28045090,1,2023,44456
FR,LU,28046900,1,2023,829644
FR,LU,28461000,1,2023,50776
FR,LU,28469070,1,2023,243142
FR,LU,28499030,1,2023,83496
FR,LU,31042010,1,2023,83990
FR,LU,31042050,1,2023,19990
FR,LU,31049000,1,2023,91367
FR,LU,75021000,1,2023,340489428
FR,LU,81029400,1,2023,298727
FR,LU,81052000,1,2023,1472485
FR,LU,81129281,1,2023,122036
FR,MA,25101000,1,2023,1349132
FR,MA,25102000,1,2023,355531
FR,MA,26020000,1,2023,162022
FR,MA,28209010,1,2023,36
FR,MA,28469090,1,2023,41
FR,MA,81082000,1,2023,4917
FR,MG,75021000,1,2023,2249171
FR,MG,81052000,1,2023,44
FR,ML,25041000,1,2023,111
FR,MU,28042910,1,2023,198
FR,MX,25049000,1,2023,39
FR,MX,25102000,1,2023,47
FR,MX,28046100,1,2023,2826
FR,MX,28209010,1,2023,238
FR,MX,28209090,1,2023,135006
FR,MX,81052000,1,2023,36604
FR,MY,26020000,1,2023,45
FR,MY,28461000,1,2023,3382989
FR,MY,28469050,1,2023,1909226
FR,MY,28469090,1,2023,440629
FR,MZ,25041000,1,2023,137212
FR,NC,26040000,1,2023,1170
FR,NG,25049000,1,2023,53
FR,NG,25102000,1,2023,34
FR,NG,81021000,1,2023,31
FR,NL,25041000,1,2023,89977
FR,NL,25049000,1,2023,6190
FR,NL,25101000,1,2023,66553
FR,NL,25102000,1,2023,7601
FR,NL,25309040,1,2023,489038
FR,NL,25309050,1,2023,70324
FR,NL,26020000,1,2023,115637
FR,NL,26040000,1,2023,5194
FR,NL,26050000,1,2023,706
FR,NL,26110000,1,2023,747
FR,NL,26131000,1,2023,31823361
FR,NL,26139000,1,2023,32308
FR,NL,26140000,1,2023,2687246
FR,NL,26151000,1,2023,4382535
FR,NL,28042910,1,2023,168148
FR,NL,28045090,1,2023,110765
FR,NL,28046100,1,2023,451
FR,NL,28046900,1,2023,56584995
FR,NL,28053010,1,2023,51188
FR,NL,28053021,1,2023,88587
FR,NL,28053080,1,2023,27
FR,NL,28209010,1,2023,172543
FR,NL,28209090,1,2023,274204
FR,NL,28220000,1,2023,3525422
FR,NL,28252000,1,2023,11343035
FR,NL,28253000,1,2023,912063
FR,NL,28256000,1,2023,1183
FR,NL,28257000,1,2023,49313435
FR,NL,28259040,1,2023,659080
FR,NL,28369100,1,2023,3699788
FR,NL,28461000,1,2023,85461
FR,NL,28469040,1,2023,100032
FR,NL,28469070,1,2023,74287
FR,NL,28469090,1,2023,38716
FR,NL,28499030,1,2023,354
FR,NL,31042010,1,2023,810791
FR,NL,31042050,1,2023,5163978
FR,NL,31042090,1,2023,579215
FR,NL,31043000,1,2023,419380
FR,NL,31049000,1,2023,2188096
FR,NL,75011000,1,2023,255
FR,NL,75012000,1,2023,666
FR,NL,75021000,1,2023,134599720
FR,NL,81019400,1,2023,105484
FR,NL,81029400,1,2023,5201898
FR,NL,81052000,1,2023,7707063
FR,NL,81082000,1,2023,660838
FR,NL,81123100,1,2023,534
FR,NL,81124190,1,2023,30452
FR,NL,81129240,1,2023,20542174
FR,NL,81129281,1,2023,1050
FR,NL,81129291,1,2023,1034667
FR,NL,81129295,1,2023,152824
FR,NO,25049000,1,2023,82
FR,NO,26020000,1,2023,2243463
FR,NO,28046100,1,2023,3597842
FR,NO,28046900,1,2023,4319
FR,NO,28209090,1,2023,13171
FR,NO,28220000,1,2023,35
FR,NO,28461000,1,2023,2828
FR,NO,28469040,1,2023,342
FR,NO,28469090,1,2023,5618
FR,OM,81052000,1,2023,274
FR,PE,25101000,1,2023,83
FR,PF,28042910,1,2023,23166
FR,PK,25309040,1,2023,1
FR,PL,25041000,1,2023,3216
FR,PL,25102000,1,2023,3
FR,PL,25309040,1,2023,165
FR,PL,26020000,1,2023,5630
FR,PL,28042910,1,2023,1124103
FR,PL,28046100,1,2023,46
FR,PL,28252000,1,2023,166731
FR,PL,28369100,1,2023,1054
FR,PL,28499030,1,2023,65
FR,PL,31042050,1,2023,101658
FR,PL,31042090,1,2023,43883
FR,PL,31043000,1,2023,91908
FR,PL,75011000,1,2023,10
FR,PL,75021000,1,2023,3087031
FR,PL,81082000,1,2023,53946
FR,PT,28042910,1,2023,887912
FR,PT,28046100,1,2023,2102
FR,PT,28469040,1,2023,273
FR,PT,28469090,1,2023,465
FR,PT,31049000,1,2023,390
FR,PT,81011000,1,2023,1654
FR,QA,28042910,1,2023,10585959
FR,RO,26140000,1,2023,57782
FR,RU,28046900,1,2023,102
FR,RU,28469050,1,2023,10430
FR,RU,28469090,1,2023,56
FR,RU,31042050,1,2023,13131652
FR,SA,25101000,1,2023,329
FR,SA,28469090,1,2023,98
FR,SA,81082000,1,2023,3176992
FR,SE,26131000,1,2023,94507
FR,SE,28046900,1,2023,14816840
FR,SE,28252000,1,2023,30587
FR,SE,31042010,1,2023,6407
FR,SE,81021000,1,2023,72877
FR,SE,81082000,1,2023,1043
FR,SG,31042090,1,2023,163
FR,SG,81011000,1,2023,4720
FR,SI,28461000,1,2023,13323
FR,SI,28469030,1,2023,37699
FR,SI,28469070,1,2023,336714
FR,SK,25309040,1,2023,53536
FR,SK,25309050,1,2023,18011
FR,SK,28046900,1,2023,216173
FR,SK,31049000,1,2023,6
FR,SK,81129289,1,2023,1489
FR,SL,26140000,1,2023,6183518
FR,SN,25101000,1,2023,51
FR,SN,26151000,1,2023,2748351
FR,SN,28499030,1,2023,175
FR,SY,26151000,1,2023,1229
FR,TG,28469090,1,2023,47
FR,TG,31049000,1,2023,7
FR,TH,28259040,1,2023,14
FR,TN,25101000,1,2023,1367
FR,TN,25102000,1,2023,28767
FR,TN,28046900,1,2023,18
FR,TN,81011000,1,2023,195
FR,TN,81019400,1,2023,59
FR,TN,81082000,1,2023,25252
FR,TR,25041000,1,2023,439
FR,TR,25049000,1,2023,441
FR,TR,25102000,1,2023,98
FR,TR,26020000,1,2023,810490
FR,TR,28046100,1,2023,233
FR,TR,28046900,1,2023,3191
FR,TR,28469090,1,2023,699
FR,TR,31042050,1,2023,605853
FR,TR,31042090,1,2023,638
FR,TR,31043000,1,2023,151
FR,TR,81011000,1,2023,367
FR,TR,81052000,1,2023,287989
FR,TR,81082000,1,2023,42
FR,TW,28046900,1,2023,249
FR,TW,81082000,1,2023,7839
FR,TW,81129295,1,2023,3
FR,UA,26140000,1,2023,3150
FR,UA,28220000,1,2023,45
FR,UA,28469090,1,2023,74
FR,US,25041000,1,2023,19392
FR,US,25049000,1,2023,7907
FR,US,25102000,1,2023,594
FR,US,25309040,1,2023,707187
FR,US,26020000,1,2023,138
FR,US,26040000,1,2023,1320
FR,US,26110000,1,2023,94
FR,US,26139000,1,2023,77202
FR,US,26151000,1,2023,2594500
FR,US,26159000,1,2023,818
FR,US,28042910,1,2023,274813
FR,US,28045090,1,2023,4644
FR,US,28046100,1,2023,43201
FR,US,28046900,1,2023,29321
FR,US,28053010,1,2023,1175
FR,US,28053080,1,2023,49936
FR,US,28209010,1,2023,147698
FR,US,28209090,1,2023,2685
FR,US,28220000,1,2023,5730
FR,US,28252000,1,2023,895118
FR,US,28253000,1,2023,879
FR,US,28256000,1,2023,963453
FR,US,28257000,1,2023,5974
FR,US,28259040,1,2023,1234
FR,US,28369100,1,2023,1043
FR,US,28461000,1,2023,50317
FR,US,28469030,1,2023,932
FR,US,28469040,1,2023,26858
FR,US,28469050,1,2023,1773
FR,US,28469060,1,2023,7904
FR,US,28469070,1,2023,107283
FR,US,28469090,1,2023,1414943
FR,US,28499030,1,2023,83773
FR,US,28499050,1,2023,650
FR,US,31042010,1,2023,1502
FR,US,31042050,1,2023,5729642
FR,US,31042090,1,2023,8944
FR,US,31049000,1,2023,633352
FR,US,75011000,1,2023,1654
FR,US,75012000,1,2023,21474
FR,US,75021000,1,2023,32340
FR,US,81011000,1,2023,303524
FR,US,81019400,1,2023,11541
FR,US,81021000,1,2023,940814
FR,US,81052000,1,2023,13099693
FR,US,81082000,1,2023,920349
FR,US,81124190,1,2023,44255
FR,US,81129240,1,2023,199
FR,US,81129281,1,2023,19555
FR,US,81129289,1,2023,2653
FR,US,81129291,1,2023,1014811
FR,US,81129295,1,2023,54093
FR,VN,25101000,1,2023,119
FR,VN,26139000,1,2023,68
FR,VN,28259040,1,2023,6732449
FR,XS,81052000,1,2023,30303
FR,ZA,25101000,1,2023,150
FR,ZA,26020000,1,2023,23406567
FR,ZA,26140000,1,2023,3201688
FR,ZA,26151000,1,2023,20134740
FR,ZA,28046100,1,2023,270
FR,ZA,28209010,1,2023,134
FR,ZA,28209090,1,2023,529145
FR,ZA,28499030,1,2023,123
FR,ZA,75021000,1,2023,2950427
EL,AT,28220000,1,2023,818
EL,AT,28369100,1,2023,161
EL,AT,28461000,1,2023,9714
EL,AT,28469040,1,2023,340
EL,AT,28469090,1,2023,41
EL,AT,31042010,1,2023,507
EL,AT,81052000,1,2023,1946
EL,BE,26020000,1,2023,68544
EL,BE,28042910,1,2023,115373
EL,BE,28220000,1,2023,60039
EL,BE,28252000,1,2023,120540
EL,BE,28253000,1,2023,155
EL,BE,28461000,1,2023,186
EL,BE,28469030,1,2023,67
EL,BE,28469040,1,2023,263
EL,BE,28469070,1,2023,76
EL,BE,28469090,1,2023,88
EL,BE,31042050,1,2023,3113318
EL,BE,31043000,1,2023,1314832
EL,BE,31049000,1,2023,273125
EL,BE,81052000,1,2023,2210
EL,BG,25041000,1,2023,1182
EL,BG,25102000,1,2023,8353
EL,BG,31042050,1,2023,535348
EL,BG,31043000,1,2023,15689
EL,BG,31049000,1,2023,105138
EL,BG,81082000,1,2023,239
EL,BR,25049000,1,2023,22923
EL,CA,81082000,1,2023,3656
EL,CN,25049000,1,2023,219
EL,CN,28046900,1,2023,613352
EL,CN,28209090,1,2023,48486
EL,CN,28256000,1,2023,1266
EL,CN,28461000,1,2023,9647
EL,CN,31042090,1,2023,10245
EL,CN,81052000,1,2023,61711
EL,CN,81082000,1,2023,141646
EL,CN,81129289,1,2023,322
EL,CV,28042910,1,2023,100
EL,CY,75021000,1,2023,9548
EL,CZ,25041000,1,2023,7000
EL,CZ,26139000,1,2023,103
EL,CZ,31042090,1,2023,43991
EL,DE,25041000,1,2023,127364
EL,DE,25049000,1,2023,23267
EL,DE,26020000,1,2023,46
EL,DE,28042910,1,2023,2838251
EL,DE,28201000,1,2023,7193
EL,DE,28220000,1,2023,14004
EL,DE,28252000,1,2023,30327
EL,DE,28369100,1,2023,341262
EL,DE,28469030,1,2023,1172
EL,DE,28469040,1,2023,310
EL,DE,28469070,1,2023,197
EL,DE,28469090,1,2023,393
EL,DE,31042010,1,2023,486
EL,DE,31042050,1,2023,9576080
EL,DE,31042090,1,2023,35716
EL,DE,31043000,1,2023,9784265
EL,DE,31049000,1,2023,2666874
EL,DE,81021000,1,2023,3920
EL,DE,81052000,1,2023,60498
EL,DE,81082000,1,2023,3618
EL,DE,81129281,1,2023,1760
EL,EE,28252000,1,2023,70080
EL,EE,81052000,1,2023,3652
EL,EG,25101000,1,2023,889081
EL,EG,25102000,1,2023,10798
EL,EG,31043000,1,2023,801418
EL,ES,26140000,1,2023,6691
EL,ES,31042010,1,2023,14742
EL,ES,31043000,1,2023,91546
EL,ES,31049000,1,2023,37913
EL,ES,81052000,1,2023,6890
EL,ES,81082000,1,2023,578565
EL,FR,28042910,1,2023,1332134
EL,FR,28046900,1,2023,135
EL,FR,28256000,1,2023,2255
EL,FR,28469090,1,2023,726
EL,FR,75021000,1,2023,140271
EL,FR,81011000,1,2023,9802
EL,FR,81052000,1,2023,21070
EL,FR,81082000,1,2023,62000
EL,GA,26020000,1,2023,11148341
EL,GB,25041000,1,2023,70
EL,GB,28220000,1,2023,1318
EL,GB,28259040,1,2023,34
EL,GB,28369100,1,2023,27365
EL,GB,28461000,1,2023,9056
EL,GB,28469040,1,2023,10194
EL,GB,31043000,1,2023,1625
EL,GB,31049000,1,2023,788864
EL,GB,81019400,1,2023,18629
EL,GB,81052000,1,2023,23682
EL,GE,28209090,1,2023,71508
EL,HU,28042910,1,2023,3700
EL,HU,28469090,1,2023,463
EL,IE,31049000,1,2023,96340
EL,IL,31042050,1,2023,1813200
EL,IL,31042090,1,2023,3877989
EL,IN,28209090,1,2023,35000
EL,IN,31042050,1,2023,6151
EL,IN,31042090,1,2023,379
EL,IT,25041000,1,2023,24316
EL,IT,25049000,1,2023,306649
EL,IT,25102000,1,2023,918
EL,IT,26020000,1,2023,457
EL,IT,26140000,1,2023,150
EL,IT,28042910,1,2023,1481808
EL,IT,28220000,1,2023,34380
EL,IT,28256000,1,2023,210
EL,IT,28369100,1,2023,122252
EL,IT,31042010,1,2023,12480
EL,IT,31042050,1,2023,41062
EL,IT,31042090,1,2023,13155
EL,IT,31043000,1,2023,238189
EL,IT,31049000,1,2023,51107
EL,IT,75021000,1,2023,600695
EL,IT,81029400,1,2023,242
EL,IT,81052000,1,2023,23602
EL,IT,81082000,1,2023,38086
EL,JO,31042050,1,2023,5885629
EL,JO,31042090,1,2023,2832279
EL,KR,81052000,1,2023,13673
EL,LB,25101000,1,2023,29257295
EL,LT,81052000,1,2023,4562
EL,MA,25101000,1,2023,1568504
EL,MX,31042010,1,2023,1682
EL,NL,25041000,1,2023,708
EL,NL,25102000,1,2023,1569
EL,NL,26040000,1,2023,650773
EL,NL,26110000,1,2023,67
EL,NL,26140000,1,2023,135042
EL,NL,28046900,1,2023,1245443
EL,NL,28209090,1,2023,82500
EL,NL,28220000,1,2023,77617
EL,NL,28252000,1,2023,171014
EL,NL,28369100,1,2023,84785
EL,NL,31042050,1,2023,3177
EL,NL,31043000,1,2023,382285
EL,NL,81011000,1,2023,201
EL,NO,28046900,1,2023,295464
EL,PL,25041000,1,2023,299
EL,PL,26131000,1,2023,34497
EL,PL,28042910,1,2023,16219
EL,PL,28252000,1,2023,391912
EL,PL,75021000,1,2023,17750
EL,PT,25102000,1,2023,567
EL,PT,31042090,1,2023,2208
EL,QA,28042910,1,2023,879111
EL,RO,25041000,1,2023,715
EL,RO,26020000,1,2023,684
EL,RO,31042090,1,2023,92
EL,SE,31043000,1,2023,21070
EL,SI,28252000,1,2023,139082
EL,SI,81029400,1,2023,674
EL,SK,81052000,1,2023,3198
EL,TR,25041000,1,2023,159
EL,TR,28042910,1,2023,171649
EL,TR,28046900,1,2023,2763
EL,UA,26140000,1,2023,249025
EL,US,25041000,1,2023,466
EL,US,28042910,1,2023,2179
EL,US,28499030,1,2023,51
EL,US,81052000,1,2023,9714
EL,US,81129281,1,2023,11606
EL,US,81129291,1,2023,8349
EL,UZ,31043000,1,2023,131803
EL,XS,28042910,1,2023,96978
EL,ZA,28209090,1,2023,82500
HR,AT,25041000,1,2023,732
HR,AT,25102000,1,2023,35862
HR,AT,25309040,1,2023,1918
HR,AT,28042910,1,2023,22773
HR,AT,28053029,1,2023,298
HR,AT,28053031,1,2023,18177
HR,AT,28253000,1,2023,25
HR,AT,28256000,1,2023,204
HR,AT,28369100,1,2023,3865
HR,AT,28461000,1,2023,1315
HR,AT,28469030,1,2023,40
HR,AT,28469070,1,2023,102
HR,AT,31042050,1,2023,399279
HR,AT,31043000,1,2023,1726
HR,AT,75021000,1,2023,47644
HR,AT,81011000,1,2023,7857
HR,AT,81129240,1,2023,1740
HR,BA,28046900,1,2023,22876451
HR,BE,26020000,1,2023,6703
HR,BE,28220000,1,2023,10854
HR,BE,31042050,1,2023,4834
HR,BE,31043000,1,2023,4214
HR,BR,28046900,1,2023,518411
HR,CA,81082000,1,2023,9369
HR,CN,25041000,1,2023,22613
HR,CN,28046100,1,2023,55304
HR,CN,28252000,1,2023,243403
HR,CN,81052000,1,2023,13915
HR,CN,81082000,1,2023,5246
HR,CZ,28053080,1,2023,130
HR,CZ,28369100,1,2023,3221
HR,CZ,28461000,1,2023,218
HR,CZ,28469030,1,2023,178
HR,CZ,31042090,1,2023,351
HR,DE,25041000,1,2023,1870
HR,DE,25049000,1,2023,4848
HR,DE,25102000,1,2023,45
HR,DE,25309040,1,2023,4220
HR,DE,26140000,1,2023,17075
HR,DE,28042910,1,2023,488848
HR,DE,28046900,1,2023,107566
HR,DE,28053080,1,2023,56
HR,DE,28201000,1,2023,41
HR,DE,28220000,1,2023,376
HR,DE,28252000,1,2023,153
HR,DE,28253000,1,2023,44
HR,DE,28256000,1,2023,146
HR,DE,28257000,1,2023,40
HR,DE,28259040,1,2023,7534
HR,DE,28369100,1,2023,85854
HR,DE,28461000,1,2023,554
HR,DE,28469030,1,2023,134
HR,DE,28469040,1,2023,524
HR,DE,28469050,1,2023,25
HR,DE,28469090,1,2023,270
HR,DE,28499030,1,2023,7857
HR,DE,28499050,1,2023,485
HR,DE,31042010,1,2023,64
HR,DE,31042050,1,2023,7754494
HR,DE,31042090,1,2023,65333
HR,DE,31043000,1,2023,979473
HR,DE,75021000,1,2023,5171
HR,DE,81011000,1,2023,740
HR,DE,81052000,1,2023,762722
HR,DE,81129281,1,2023,206
HR,DZ,28042910,1,2023,94442
HR,ES,25041000,1,2023,17
HR,FR,31042090,1,2023,42
HR,GB,28259040,1,2023,561
HR,GB,31042090,1,2023,32309
HR,GR,31043000,1,2023,165311
HR,HK,28046100,1,2023,7912
HR,HK,81082000,1,2023,687
HR,HU,31042010,1,2023,94715
HR,HU,31042050,1,2023,74288
HR,IL,28046900,1,2023,1041
HR,IT,25102000,1,2023,2167516
HR,IT,25309040,1,2023,3766
HR,IT,26020000,1,2023,747
HR,IT,28042910,1,2023,722611
HR,IT,31042010,1,2023,232505
HR,IT,31042050,1,2023,66443
HR,IT,31042090,1,2023,10223
HR,IT,31043000,1,2023,401874
HR,IT,31049000,1,2023,34233
HR,IT,81019400,1,2023,1047
HR,MY,28046900,1,2023,815328
HR,NL,28042910,1,2023,4164
HR,NL,28209090,1,2023,1985
HR,NL,28369100,1,2023,112405
HR,NL,31042090,1,2023,555
HR,NL,31043000,1,2023,22746
HR,NL,31049000,1,2023,2238
HR,NL,75021000,1,2023,317781
HR,NL,81129240,1,2023,3629
HR,PL,25041000,1,2023,876
HR,PL,28042910,1,2023,53816
HR,PL,28053031,1,2023,196
HR,PL,28053039,1,2023,556
HR,PL,28053040,1,2023,258
HR,PL,28201000,1,2023,30
HR,PL,31042090,1,2023,38
HR,PL,31043000,1,2023,28916
HR,PL,81082000,1,2023,166
HR,PL,81129281,1,2023,279
HR,RO,25102000,1,2023,9645
HR,RO,31042050,1,2023,33443
HR,RO,31049000,1,2023,112088
HR,RU,28042910,1,2023,80431
HR,SE,28046100,1,2023,177
HR,SI,25041000,1,2023,4542
HR,SI,25101000,1,2023,846
HR,SI,28042910,1,2023,1955
HR,SI,28046900,1,2023,236406
HR,SI,28201000,1,2023,61
HR,SI,28209090,1,2023,60780
HR,SI,28252000,1,2023,9443
HR,SI,28256000,1,2023,373
HR,SI,28257000,1,2023,340
HR,SI,28259040,1,2023,50
HR,SI,28461000,1,2023,94
HR,SI,28469040,1,2023,103
HR,SI,28469050,1,2023,54
HR,SI,31042010,1,2023,196686
HR,SI,31042050,1,2023,1180092
HR,SI,31049000,1,2023,10249
HR,SI,75021000,1,2023,4142
HR,SI,81021000,1,2023,3936
HR,SI,81052000,1,2023,475
HR,SK,25309040,1,2023,8193
HR,SK,26151000,1,2023,20581
HR,TR,28220000,1,2023,74
HR,TR,28469090,1,2023,32
HR,US,28042910,1,2023,596309
HR,US,28046900,1,2023,47
HR,US,28461000,1,2023,1966
HR,XS,28042910,1,2023,129802
HR,ZA,26140000,1,2023,139777
HU,AT,25041000,1,2023,5523.123
HU,AT,25049000,1,2023,22.714
HU,AT,25309040,1,2023,3159.22
HU,AT,25309050,1,2023,3159.22
HU,AT,26020000,1,2023,1584.972
HU,AT,26151000,1,2023,60269.225
HU,AT,28042910,1,2023,1448442.642
HU,AT,28046900,1,2023,142438.924
HU,AT,28369100,1,2023,55618.272
HU,AT,28461000,1,2023,77285.432
HU,AT,28469040,1,2023,13058.281
HU,AT,28469050,1,2023,17728.947
HU,AT,28469070,1,2023,2787.804
HU,AT,31042090,1,2023,9776.414
HU,AT,31043000,1,2023,2310.53
HU,AT,31049000,1,2023,35447.91
HU,AT,81021000,1,2023,269.539
HU,AU,26151000,1,2023,47470.98
HU,BE,25041000,1,2023,112009.805
HU,BE,28046900,1,2023,30772.954
HU,BE,28201000,1,2023,54588.638
HU,BE,28209090,1,2023,279807.139
HU,BE,28252000,1,2023,225.034
HU,BE,28253000,1,2023,74.006
HU,BE,28256000,1,2023,130.429
HU,BE,28257000,1,2023,168.426
HU,BE,28369100,1,2023,1275807.061
HU,BE,28461000,1,2023,3505.788
HU,BE,28469040,1,2023,703.774
